year,home,away,home_score,away_score,model,p_home_win,p_draw,p_away_win,brier,log_loss,correct
2022,England,Senegal,3,0,form,0.5602,0.2179,0.2218,0.29011,0.57941,1
2022,England,Senegal,3,0,tournament,0.5582,0.2186,0.2232,0.29279,0.58303,1
2022,England,Senegal,3,0,combined_default,0.5521,0.2205,0.2274,0.30093,0.59401,1
2022,England,Senegal,3,0,combined_optimized,0.5599,0.218,0.222,0.2905,0.57995,1
2022,Japan,Croatia,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Japan,Croatia,1,1,elo,0.3529,0.2822,0.3649,0.77282,1.26496,0
2022,Japan,Croatia,1,1,form,0.3553,0.2837,0.3611,0.76972,1.25996,0
2022,Japan,Croatia,1,1,tournament,0.2886,0.2486,0.4628,0.86208,1.39194,0
2022,Japan,Croatia,1,1,combined_default,0.3376,0.2743,0.388,0.79116,1.29342,0
2022,Japan,Croatia,1,1,combined_optimized,0.3455,0.2785,0.376,0.7813,1.27832,0
2022,Brazil,South Korea,4,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Brazil,South Korea,4,1,elo,0.7329,0.1623,0.1048,0.10869,0.31079,1
2022,Brazil,South Korea,4,1,form,0.7473,0.1571,0.0955,0.09765,0.29124,1
2022,Brazil,South Korea,4,1,tournament,0.8173,0.1293,0.0534,0.05295,0.20173,1
2022,Brazil,South Korea,4,1,combined_default,0.759,0.1522,0.0887,0.08911,0.2757,1
2022,Brazil,South Korea,4,1,combined_optimized,0.7576,0.153,0.0893,0.09014,0.27756,1
2022,Morocco,Spain,0,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Morocco,Spain,0,0,elo,0.1884,0.2029,0.6087,1.04134,1.5949,0
2022,Morocco,Spain,0,0,form,0.1971,0.2069,0.5961,1.02322,1.57573,0
2022,Morocco,Spain,0,0,tournament,0.1255,0.1732,0.7013,1.19119,1.7534,0
2022,Morocco,Spain,0,0,combined_default,0.1757,0.1969,0.6274,1.06957,1.62522,0
2022,Morocco,Spain,0,0,combined_optimized,0.1865,0.2019,0.6116,1.04576,1.59996,0
2022,Portugal,Switzerland,6,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Portugal,Switzerland,6,1,elo,0.4203,0.2627,0.317,0.50554,0.86676,1
2022,Portugal,Switzerland,6,1,form,0.4907,0.2396,0.2697,0.38956,0.71196,1
2022,Portugal,Switzerland,6,1,tournament,0.4672,0.2472,0.2856,0.42653,0.76097,1
2022,Portugal,Switzerland,6,1,combined_default,0.4567,0.2507,0.2926,0.4437,0.7838,1
2022,Portugal,Switzerland,6,1,combined_optimized,0.4872,0.2408,0.272,0.39489,0.71902,1
2022,Croatia,Brazil,1,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Croatia,Brazil,1,1,elo,0.1233,0.1721,0.7046,1.19714,1.75985,0
2022,Croatia,Brazil,1,1,form,0.1022,0.1608,0.737,1.25778,1.82735,0
2022,Croatia,Brazil,1,1,tournament,0.1035,0.1615,0.735,1.25391,1.82294,0
2022,Croatia,Brazil,1,1,combined_default,0.111,0.1655,0.7235,1.23219,1.79873,0
2022,Croatia,Brazil,1,1,combined_optimized,0.1024,0.1609,0.7367,1.25721,1.8267,0
2022,Netherlands,Argentina,2,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Netherlands,Argentina,2,2,elo,0.2259,0.2198,0.5544,0.96712,1.51522,0
2022,Netherlands,Argentina,2,2,form,0.2149,0.2149,0.5702,0.98774,1.53772,0
2022,Netherlands,Argentina,2,2,tournament,0.2442,0.228,0.5278,0.93423,1.47845,0
2022,Netherlands,Argentina,2,2,combined_default,0.2266,0.2201,0.5533,0.9657,1.51365,0
2022,Netherlands,Argentina,2,2,combined_optimized,0.2192,0.2168,0.564,0.97952,1.52878,0
2022,Morocco,Portugal,1,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Morocco,Portugal,1,0,elo,0.2317,0.2224,0.5459,0.93766,1.46214,0
2022,Morocco,Portugal,1,0,form,0.2442,0.228,0.5277,0.90166,1.40958,0
2022,Morocco,Portugal,1,0,tournament,0.1676,0.1934,0.639,1.13868,1.78638,0
2022,Morocco,Portugal,1,0,combined_default,0.2201,0.2171,0.5628,0.97218,1.51379,0
2022,Morocco,Portugal,1,0,combined_optimized,0.233,0.2229,0.5441,0.93408,1.45686,0
2022,England,France,1,2,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,England,France,1,2,elo,0.3097,0.2589,0.4314,0.48628,0.84077,1
2022,England,France,1,2,form,0.3263,0.2675,0.4062,0.53057,0.90083,1
2022,England,France,1,2,tournament,0.2812,0.245,0.4738,0.41596,0.74694,1
2022,England,France,1,2,combined_default,0.3084,0.2584,0.4332,0.48316,0.83659,1
2022,England,France,1,2,combined_optimized,0.3196,0.2642,0.4162,0.51282,0.87665,1
2022,Argentina,Croatia,3,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Argentina,Croatia,3,0,elo,0.6348,0.1948,0.1704,0.20036,0.45446,1
2022,Argentina,Croatia,3,0,form,0.6869,0.178,0.1351,0.14801,0.37564,1
2022,Argentina,Croatia,3,0,tournament,0.6237,0.1982,0.178,0.21258,0.47205,1
2022,Argentina,Croatia,3,0,combined_default,0.6502,0.1898,0.16,0.18394,0.4304,1
2022,Argentina,Croatia,3,0,combined_optimized,0.6776,0.181,0.1415,0.15673,0.38925,1
2022,France,Morocco,2,0,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,France,Morocco,2,0,elo,0.5824,0.2111,0.2065,0.26162,0.54063,1
2022,France,Morocco,2,0,form,0.539,0.2245,0.2365,0.31889,0.61808,1
2022,France,Morocco,2,0,tournament,0.7027,0.1727,0.1246,0.13375,0.35284,1
2022,France,Morocco,2,0,combined_default,0.5973,0.2062,0.1965,0.24334,0.51539,1
2022,France,Morocco,2,0,combined_optimized,0.5631,0.2169,0.22,0.28638,0.57438,1
2022,Croatia,Morocco,2,1,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,1
2022,Croatia,Morocco,2,1,elo,0.4632,0.2484,0.2883,0.43296,0.76951,1
2022,Croatia,Morocco,2,1,form,0.4285,0.2599,0.3116,0.49117,0.84735,1
2022,Croatia,Morocco,2,1,tournament,0.5903,0.2087,0.2011,0.25187,0.52721,1
2022,Croatia,Morocco,2,1,combined_default,0.4829,0.2425,0.2747,0.40168,0.72805,1
2022,Croatia,Morocco,2,1,combined_optimized,0.4523,0.2523,0.2953,0.45083,0.79334,1
2022,Argentina,France,3,3,baseline,0.3333,0.3333,0.3333,0.66667,1.09861,0
2022,Argentina,France,3,3,elo,0.5239,0.2292,0.2469,0.92953,1.47309,0
2022,Argentina,France,3,3,form,0.5988,0.206,0.1952,1.02702,1.57976,0
2022,Argentina,France,3,3,tournament,0.4911,0.2395,0.2694,0.89212,1.42918,0
2022,Argentina,France,3,3,combined_default,0.5419,0.2237,0.2344,0.95131,1.49758,0
2022,Argentina,France,3,3,combined_optimized,0.5829,0.2109,0.2061,1.0049,1.55614,0
